id,booking_status_pred,Probability
55721,1,0.67063695
55722,0,0.07633543
55723,0,0.027201869
55724,0,0.45738184
55725,1,0.62180436
55726,0,0.17486206
55727,0,0.49471444
55728,0,0.013996886
55729,0,0.21283492
55730,0,0.14477873
55731,0,0.41129214
55732,0,0.015696686
55733,0,0.053516034
55734,0,0.474333
55735,1,0.83078206
55736,1,0.528647
55737,0,0.03160979
55738,1,0.8274489
55739,0,0.42143628
55740,1,0.9464809
55741,0,0.025087789
55742,0,0.096317776
55743,0,0.09023706
55744,1,0.8630702
55745,0,0.3801021
55746,1,0.85960156
55747,0,0.087164186
55748,0,0.14180891
55749,1,0.8191904
55750,0,0.32208055
55751,1,0.53013045
55752,0,0.14681317
55753,0,0.49563
55754,1,0.81728923
55755,0,0.091539554
55756,1,0.57000244
55757,1,0.7632305
55758,0,0.12497018
55759,1,0.9612581
55760,0,0.027395872
55761,0,0.14024763
55762,0,0.068541415
55763,0,0.26640937
55764,0,0.4539513
55765,1,0.74979395
55766,1,0.85031265
55767,1,0.8490645
55768,0,0.26582587
55769,0,0.37644696
55770,0,0.38756293
55771,0,0.1198096
55772,1,0.8635113
55773,0,0.0592293
55774,1,0.93823266
55775,0,0.24305375
55776,1,0.80781907
55777,1,0.53404796
55778,0,0.37324563
55779,1,0.713343
55780,0,0.18263847
55781,0,0.33462024
55782,1,0.8529438
55783,0,0.047223963
55784,0,0.16640507
55785,0,0.37584376
55786,0,0.05130548
55787,1,0.5149973
55788,0,0.4479655
55789,0,0.06854243
55790,1,0.81168395
55791,1,0.52870864
55792,0,0.08670733
55793,0,0.20511381
55794,0,0.15548548
55795,0,0.3897306
55796,1,0.8323267
55797,1,0.8782642
55798,0,0.45070392
55799,0,0.01556046
55800,1,0.58244765
55801,0,0.27051058
55802,0,0.00046605308
55803,0,0.26199692
55804,0,0.12929218
55805,0,0.07947013
55806,1,0.7848396
55807,1,0.80899197
55808,1,0.5226966
55809,1,0.6825253
55810,0,0.47965834
55811,1,0.50463074
55812,0,0.012733841
55813,1,0.86963814
55814,0,0.2126999
55815,1,0.699043
55816,1,0.56181616
55817,0,0.15512657
55818,1,0.5923084
55819,0,1.2788975e-05
55820,1,0.87801385
55821,0,0.35780427
55822,1,0.56666505
55823,0,0.32073817
55824,0,0.005478118
55825,0,0.06750542
55826,0,0.0009046415
55827,0,0.1721367
55828,0,0.026859375
55829,0,0.35648683
55830,1,0.9574463
55831,0,0.1580735
55832,0,0.0040781326
55833,0,0.15751997
55834,0,0.19451088
55835,1,0.7045554
55836,0,0.25990728
55837,1,0.6911335
55838,0,0.03438254
55839,1,0.8026115
55840,0,0.12601575
55841,1,0.59638774
55842,0,0.19606511
55843,1,0.5462112
55844,0,0.4932147
55845,0,0.48572102
55846,1,0.77353203
55847,0,0.286812
55848,1,0.9088986
55849,0,0.09830914
55850,0,0.06256296
55851,0,0.26007247
55852,0,0.26359564
55853,0,0.078568526
55854,1,0.61913824
55855,0,0.48899454
55856,1,0.7777612
55857,1,0.77826065
55858,1,0.86050224
55859,0,0.14269786
55860,1,0.85601085
55861,0,0.03456208
55862,1,0.8424189
55863,1,0.83266157
55864,0,0.24877337
55865,1,0.61557627
55866,0,0.11115975
55867,0,0.018816553
55868,0,0.45973313
55869,1,0.8844877
55870,0,0.1719838
55871,1,0.5209877
55872,0,0.19207805
55873,1,0.6226422
55874,0,0.06582976
55875,0,0.27961412
55876,0,0.48028043
55877,0,8.602601e-07
55878,0,0.034475707
55879,0,0.32600352
55880,0,0.0015482061
55881,1,0.80524474
55882,0,0.021600625
55883,0,0.12842596
55884,0,0.034198366
55885,0,0.059569884
55886,1,0.8446356
55887,0,0.033071954
55888,0,0.05258756
55889,0,0.1590604
55890,0,0.062174864
55891,0,0.0015743125
55892,1,0.9349699
55893,1,0.9482224
55894,0,0.48033875
55895,0,0.060549293
55896,0,0.10323906
55897,0,0.047020417
55898,0,0.104008116
55899,0,0.14199202
55900,1,0.7516621
55901,0,0.041813295
55902,1,0.5701768
55903,1,0.89306986
55904,0,0.17053078
55905,0,0.22925365
55906,1,0.8682313
55907,0,0.007847847
55908,0,0.0791127
55909,1,0.64535135
55910,0,0.019091684
55911,1,0.6121257
55912,0,0.14013676
55913,1,0.79534465
55914,1,0.8671982
55915,0,0.09485202
55916,0,0.2789782
55917,1,0.63516366
55918,1,0.81265026
55919,1,0.7603315
55920,0,0.009072069
55921,0,0.15868056
55922,0,0.30547348
55923,0,0.19877715
55924,1,0.87322134
55925,0,0.48467278
55926,0,0.17017373
55927,0,0.46401653
55928,1,0.71473646
55929,0,0.08371808
55930,1,0.6888539
55931,0,0.37499982
55932,0,0.17501913
55933,1,0.56804156
55934,1,0.617959
55935,1,0.5340429
55936,0,0.06892572
55937,0,0.12743185
55938,0,0.008997015
55939,1,0.8285328
55940,0,0.112828046
55941,0,0.23158467
55942,0,4.2264514e-06
55943,0,0.09793767
55944,0,0.14538477
55945,0,0.47744828
55946,1,0.91603243
55947,0,9.049905e-09
55948,0,0.20681927
55949,1,0.9725577
55950,0,0.4178401
55951,0,0.0775795
55952,1,0.86467284
55953,1,0.85966516
55954,1,0.9347911
55955,0,0.042465687
55956,0,0.3962395
55957,0,0.123564065
55958,0,0.4374391
55959,0,0.38296616
55960,1,0.76108134
55961,0,0.19184369
55962,0,0.19900563
55963,1,0.51370835
55964,1,0.8406858
55965,1,0.7112912
55966,0,0.15681839
55967,0,0.16974518
55968,0,0.12287909
55969,1,0.7555317
55970,0,0.08908616
55971,1,0.9513492
55972,0,0.08425126
55973,0,0.079462446
55974,1,0.5480422
55975,1,0.88797945
55976,1,0.720957
55977,0,0.027988251
55978,0,0.0927447
55979,1,0.54281145
55980,1,0.62452984
55981,0,0.021031525
55982,0,0.08924821
55983,0,0.00059219607
55984,0,0.1325412
55985,0,0.042086188
55986,1,0.805327
55987,0,0.18906169
55988,0,0.120520584
55989,1,0.94597745
55990,1,0.5311412
55991,1,0.852058
55992,1,0.7673766
55993,1,0.84822094
55994,0,0.42616352
55995,1,0.90939504
55996,0,0.47984523
55997,0,0.31560254
55998,1,0.7983431
55999,0,0.47775635
56000,0,0.22561818
56001,0,0.0029884186
56002,0,0.2066345
56003,0,0.42813456
56004,1,0.755402
56005,0,0.44878384
56006,1,0.8968445
56007,1,0.65286356
56008,0,0.23813258
56009,1,0.8635492
56010,1,0.7612655
56011,1,0.94419163
56012,0,0.4746482
56013,0,0.12683894
56014,0,0.1896743
56015,0,0.2406349
56016,1,0.79583985
56017,0,0.18571657
56018,1,0.692306
56019,0,0.08437435
56020,0,0.39565656
56021,0,0.48419294
56022,1,0.90556806
56023,0,0.1060741
56024,1,0.84049505
56025,0,0.42646447
56026,0,0.39330518
56027,0,0.02451491
56028,0,0.023053734
56029,0,0.36810592
56030,0,0.16842082
56031,0,0.11558815
56032,0,0.38857782
56033,0,0.19440646
56034,1,0.66395116
56035,1,0.61531407
56036,1,0.8182499
56037,1,0.5225233
56038,0,0.0018159897
56039,0,0.0756187
56040,1,0.83090913
56041,0,0.17211904
56042,0,1.8144858e-08
56043,0,0.22599901
56044,1,0.87454367
56045,0,0.20681779
56046,0,0.15705203
56047,0,1.99154e-06
56048,0,0.22777747
56049,0,0.08069367
56050,0,0.12407459
56051,0,0.31111574
56052,0,0.27500778
56053,1,0.85078037
56054,0,0.11275184
56055,1,0.9410074
56056,0,0.17375387
56057,0,0.07196443
56058,1,0.91373885
56059,0,0.02726759
56060,0,0.08151269
56061,1,0.76577055
56062,0,0.4978006
56063,0,0.35588163
56064,0,0.26260003
56065,0,0.116339944
56066,0,0.1529413
56067,0,0.066403545
56068,0,0.14672087
56069,1,0.71108955
56070,1,0.59118766
56071,0,0.012900887
56072,0,1.5724352e-07
56073,0,0.21299607
56074,1,0.6331733
56075,1,0.9340569
56076,1,0.72687435
56077,0,0.10911653
56078,0,0.2715435
56079,1,0.74487954
56080,1,0.93966943
56081,0,0.026261104
56082,1,0.9494028
56083,0,0.23672928
56084,1,0.6445314
56085,0,0.38910002
56086,1,0.62126356
56087,1,0.8334587
56088,1,0.9801679
56089,0,0.15498416
56090,0,0.16329469
56091,0,0.022006912
56092,1,0.75422305
56093,0,0.19051966
56094,1,0.9292314
56095,0,0.39830703
56096,1,0.6982718
56097,0,0.032090925
56098,1,0.8780418
56099,0,4.406428e-08
56100,1,0.5146463
56101,0,0.08026646
56102,1,0.93731374
56103,1,0.7181196
56104,0,0.058242943
56105,1,0.81297344
56106,0,0.09864729
56107,0,0.04226279
56108,1,0.6435686
56109,0,0.08983994
56110,1,0.94956666
56111,1,0.9472648
56112,0,0.13666296
56113,0,1.1771191e-09
56114,1,0.8434341
56115,1,0.6672956
56116,1,0.716282
56117,0,0.06266498
56118,1,0.54766995
56119,0,0.22965124
56120,0,0.06510324
56121,0,0.22727856
56122,0,0.4696622
56123,1,0.8096859
56124,1,0.6512494
56125,1,0.852647
56126,1,0.8729379
56127,1,0.8505108
56128,0,0.12767178
56129,0,0.06209235
56130,1,0.9393441
56131,0,0.008565353
56132,1,0.74151134
56133,0,0.2950449
56134,0,0.051153466
56135,1,0.5324617
56136,0,0.09691965
56137,1,0.6684897
56138,1,0.50334424
56139,1,0.59276533
56140,0,0.047075555
56141,0,0.16124147
56142,1,0.89107656
56143,1,0.60257596
56144,0,0.056172527
56145,1,0.91867423
56146,0,0.17569345
56147,0,0.459147
56148,0,0.03035761
56149,1,0.68751127
56150,0,0.21871705
56151,0,0.008629174
56152,0,0.055613253
56153,0,1.915612e-20
56154,0,1.03386115e-26
56155,0,0.036062602
56156,1,0.81151813
56157,0,0.0064172945
56158,0,0.09971719
56159,1,0.8309761
56160,0,0.25076422
56161,1,0.85035056
56162,0,0.20788199
56163,0,0.09421393
56164,0,0.06748039
56165,0,0.12787995
56166,1,0.520303
56167,0,0.12551665
56168,1,0.8848493
56169,0,0.23075923
56170,0,0.12505874
56171,0,0.37273824
56172,0,0.22552952
56173,1,0.59195065
56174,1,0.8209237
56175,0,0.007347036
56176,1,0.8709099
56177,1,0.9651106
56178,0,0.13816987
56179,0,0.17403924
56180,0,0.052214745
56181,1,0.82916236
56182,0,0.004045445
56183,0,0.118288696
56184,0,0.063793495
56185,0,0.21560849
56186,1,0.842051
56187,0,0.086583294
56188,0,1.8813635e-05
56189,1,0.78047615
56190,0,0.06749213
56191,0,0.29613683
56192,0,0.12940769
56193,0,0.39691737
56194,0,0.0072572925
56195,0,0.22907959
56196,0,0.07977649
56197,1,0.86210865
56198,0,0.01848735
56199,0,0.0703288
56200,0,0.2260426
56201,1,0.8009691
56202,1,0.92513555
56203,1,0.7114857
56204,0,0.39178896
56205,1,0.8173916
56206,0,0.4917036
56207,1,0.6177004
56208,0,0.29449147
56209,1,0.52477926
56210,0,0.16757433
56211,1,0.751138
56212,1,0.7261794
56213,0,0.14506131
56214,1,0.808758
56215,0,0.19635276
56216,0,0.21346226
56217,0,0.37075287
56218,0,0.15933707
56219,1,0.6241839
56220,0,0.16172345
56221,0,0.23079751
56222,0,0.06380397
56223,0,0.23927657
56224,0,0.16917801
56225,1,0.8359098
56226,0,0.32020703
56227,1,0.9484352
56228,1,0.5703184
56229,1,0.67984176
56230,0,0.15933686
56231,1,0.88668686
56232,0,0.4768032
56233,0,0.00012768368
56234,1,0.8507814
56235,0,0.08580023
56236,1,0.5814594
56237,0,0.36678818
56238,1,0.50424075
56239,0,0.28685868
56240,0,0.021786546
56241,0,0.48347375
56242,0,0.24827889
56243,0,0.40519172
56244,0,0.42307898
56245,0,0.04980098
56246,0,0.16711593
56247,1,0.8339475
56248,1,0.8268925
56249,0,0.1698902
56250,0,0.115248255
56251,0,0.48908812
56252,1,0.58994335
56253,1,0.6624632
56254,1,0.6955465
56255,0,0.061485138
56256,1,0.8391201
56257,0,0.27061567
56258,0,0.3111726
56259,0,0.00016997205
56260,0,0.05264835
56261,0,0.13040143
56262,0,0.061954252
56263,1,0.5108938
56264,0,0.22956385
56265,1,0.80683243
56266,0,0.0663254
56267,1,0.9680696
56268,0,0.15338297
56269,0,0.0024915861
56270,1,0.9150016
56271,1,0.5197644
56272,1,0.9342328
56273,0,0.17317185
56274,1,0.7267852
56275,0,0.049791723
56276,0,0.20958415
56277,0,0.029576957
56278,0,0.10222166
56279,1,0.6147221
56280,0,0.1171434
56281,0,0.02174854
56282,1,0.5706193
56283,0,0.2686918
56284,0,3.8899158e-05
56285,1,0.6331826
56286,0,0.091094926
56287,1,0.95166165
56288,0,0.15772776
56289,0,0.39706582
56290,1,0.6724747
56291,0,0.35317102
56292,0,0.21815321
56293,1,0.9723493
56294,0,8.465166e-15
56295,0,0.39178896
56296,0,0.025274707
56297,0,0.0009927821
56298,0,0.25762075
56299,0,0.07918003
56300,0,0.24090776
56301,0,0.00032438143
56302,1,0.823421
56303,0,0.40391108
56304,0,0.1594655
56305,0,0.062789686
56306,1,0.819134
56307,0,0.19005229
56308,1,0.8759137
56309,1,0.81725466
56310,1,0.7775265
56311,1,0.94288594
56312,0,0.10988377
56313,0,5.0239984e-10
56314,0,0.030133452
56315,1,0.67162293
56316,0,0.22873507
56317,0,0.19736834
56318,0,0.23454168
56319,0,0.2166336
56320,1,0.77462214
56321,0,0.2532086
56322,1,0.94566405
56323,0,0.24885151
56324,0,0.22288464
56325,1,0.8224722
56326,1,0.58553237
56327,0,0.07210805
56328,1,0.7645329
56329,0,0.36722794
56330,1,0.79417795
56331,0,0.00058240024
56332,0,0.4632455
56333,0,0.26741505
56334,1,0.8222261
56335,0,0.03441428
56336,0,0.25408837
56337,1,0.8399614
56338,0,0.07601584
56339,0,0.02299264
56340,0,1.2595065e-06
56341,0,0.064078875
56342,0,0.025704289
56343,1,0.52306104
56344,1,0.8421254
56345,0,0.47607976
56346,0,0.030405441
56347,1,0.59230435
56348,0,0.06024243
56349,0,0.06922834
56350,1,0.75461954
56351,0,0.15582669
56352,0,1.8741272e-05
56353,0,0.06975
56354,0,0.33021155
56355,0,0.06342633
56356,0,0.37727845
56357,1,0.96060044
56358,0,0.10125654
56359,1,0.5625966
56360,0,0.40210068
56361,1,0.8602566
56362,0,0.13708976
56363,0,0.44720173
56364,1,0.6923239
56365,0,0.20172347
56366,1,0.9227113
56367,0,0.102493346
56368,1,0.6707693
56369,0,0.39178896
56370,1,0.9541661
56371,0,0.41783845
56372,0,0.0019304713
56373,1,0.93918294
56374,0,0.35203266
56375,0,0.23117162
56376,0,0.1890283
56377,1,0.8908236
56378,1,0.9345183
56379,0,0.22516268
56380,1,0.79517883
56381,0,0.03724321
56382,1,0.9368908
56383,0,0.49417642
56384,1,0.506683
56385,0,0.45586893
56386,0,0.11023844
56387,1,0.5372431
56388,0,0.12156784
56389,1,0.7182807
56390,0,0.040490113
56391,1,0.7476461
56392,1,0.9674939
56393,0,0.16927329
56394,1,0.5977389
56395,0,0.3133738
56396,1,0.5516751
56397,0,0.07004333
56398,0,0.04239524
56399,1,0.82558244
56400,0,0.46153858
56401,1,0.76730245
56402,1,0.675939
56403,0,0.074472725
56404,0,0.0412806
56405,0,0.02750707
56406,0,3.4266894e-05
56407,1,0.61207443
56408,0,0.105079375
56409,1,0.95710784
56410,1,0.8470751
56411,0,0.20890306
56412,1,0.90551716
56413,1,0.7254937
56414,0,0.2048603
56415,0,0.07345185
56416,1,0.96709883
56417,0,0.08959559
56418,0,0.0399622
56419,0,0.07078287
56420,0,0.23925938
56421,0,0.30216995
56422,0,0.2549642
56423,1,0.52255034
56424,1,0.9320189
56425,0,0.23648243
56426,1,0.7471246
56427,1,0.8564509
56428,1,0.8549295
56429,0,0.1425441
56430,0,0.1578909
56431,0,0.20507891
56432,1,0.8284821
56433,0,0.2708913
56434,0,0.06680498
56435,1,0.8051377
56436,1,0.7554191
56437,1,0.7639013
56438,1,0.76708615
56439,0,1.4443554e-25
56440,1,0.92576176
56441,0,0.3216153
56442,0,0.32292718
56443,0,0.062329363
56444,1,0.9279531
56445,1,0.60704225
56446,0,0.16440755
56447,0,0.00017569214
56448,0,0.017423665
56449,0,0.3607091
56450,0,0.40925172
56451,1,0.712187
56452,0,0.27007896
56453,0,0.30053726
56454,0,0.3150444
56455,0,0.18748342
56456,1,0.8577648
56457,0,0.25900552
56458,1,0.7842404
56459,0,0.005394938
56460,0,0.24605931
56461,0,0.06466759
56462,0,0.055441543
56463,0,2.6715421e-05
56464,0,0.0078289155
56465,0,0.0025882428
56466,0,0.35528496
56467,0,0.30414313
56468,1,0.6908195
56469,0,0.18497999
56470,0,0.25784808
56471,0,0.14692225
56472,0,0.17137483
56473,0,0.16149777
56474,0,0.26621813
56475,1,0.92459816
56476,1,0.8391282
56477,0,0.027996924
56478,1,0.64368504
56479,0,0.38197657
56480,0,0.3097387
56481,1,0.69555044
56482,0,0.06200296
56483,1,0.8816816
56484,1,0.8362845
56485,0,0.48344296
56486,0,0.06098329
56487,0,0.065074615
56488,0,0.0889706
56489,1,0.8226343
56490,0,0.22947
56491,0,0.099566706
56492,1,0.50943017
56493,0,0.47714227
56494,0,0.11926157
56495,1,0.8745032
56496,1,0.77752113
56497,1,0.647811
56498,0,0.01516644
56499,0,0.0015292154
56500,0,0.07053391
56501,0,0.021018922
56502,1,0.59804064
56503,0,0.0058466177
56504,0,0.0612174
56505,1,0.9501103
56506,0,0.0016537124
56507,0,0.07380438
56508,0,0.20979482
56509,1,0.7748195
56510,0,8.6610623e-13
56511,0,0.15203242
56512,0,0.12049769
56513,0,0.4997607
56514,1,0.90436137
56515,1,0.7467369
56516,0,0.043334562
56517,0,0.10637375
56518,1,0.8248673
56519,0,0.34422764
56520,0,0.0025479042
56521,0,0.18610653
56522,1,0.5763263
56523,1,0.9064497
56524,1,0.92545784
56525,0,3.1820945e-22
56526,1,0.56293577
56527,1,0.62726265
56528,0,0.029825598
56529,0,0.34788498
56530,1,0.85170186
56531,1,0.77178144
56532,0,0.30397427
56533,0,0.115818106
56534,0,0.42078283
56535,0,0.13150929
56536,0,0.24377121
56537,1,0.60377246
56538,0,0.112520516
56539,0,0.24536966
56540,0,0.008799091
56541,1,0.8592843
56542,1,0.9480205
56543,1,0.80194575
56544,1,0.8927493
56545,0,0.1311761
56546,0,0.22169527
56547,0,0.17596917
56548,0,0.04511855
56549,1,0.9213814
56550,0,0.22021326
56551,0,0.110669084
56552,1,0.84558415
56553,0,0.06113455
56554,0,0.38616297
56555,0,0.31423333
56556,1,0.9480539
56557,1,0.8403947
56558,1,0.51950836
56559,0,0.25204575
56560,1,0.97557336
56561,0,0.12013818
56562,0,0.19417985
56563,1,0.7157812
56564,0,0.037335712
56565,1,0.9476823
56566,1,0.72452116
56567,0,0.14075483
56568,0,0.23589776
56569,0,0.12298689
56570,1,0.9353308
56571,0,0.18354146
56572,1,0.920719
56573,0,0.19986789
56574,0,0.11583676
56575,0,0.16270307
56576,0,0.041444473
56577,1,0.6421646
56578,0,0.47565678
56579,1,0.96575224
56580,0,0.02953154
56581,0,0.28338662
56582,1,0.8608555
56583,0,0.26608083
56584,0,0.2532452
56585,0,0.071053304
56586,1,0.8926609
56587,1,0.5020455
56588,0,0.18930484
56589,0,0.14725399
56590,0,0.057805065
56591,0,0.002326713
56592,0,0.0010630338
56593,1,0.8990385
56594,0,0.037659667
56595,1,0.6002354
56596,0,0.017895032
56597,1,0.68902564
56598,0,0.0004937191
56599,1,0.78045785
56600,0,0.0058558043
56601,0,0.2266602
56602,0,0.06867128
56603,0,0.11887022
56604,1,0.6860312
56605,0,0.22193033
56606,0,0.057044216
56607,0,0.21479163
56608,1,0.7931974
56609,0,0.22368522
56610,1,0.8731231
56611,0,0.37255797
56612,0,1.9671267e-09
56613,1,0.8978937
56614,0,0.31504014
56615,1,0.94383895
56616,1,0.8625018
56617,0,0.060541037
56618,0,0.021194099
56619,0,3.9164973e-12
56620,1,0.84099287
56621,1,0.515022
56622,1,0.9633621
56623,1,0.8615517
56624,1,0.8599579
56625,1,0.89942616
56626,0,0.18385279
56627,0,0.22684154
56628,0,0.27336022
56629,0,0.01016447
56630,0,0.23850267
56631,0,0.27137923
56632,1,0.8619171
56633,1,0.5529025
56634,0,0.29823974
56635,0,0.38514614
56636,1,0.7531576
56637,0,0.48172808
56638,1,0.9461703
56639,0,0.25215164
56640,0,0.005240233
56641,0,0.34170285
56642,1,0.64328563
56643,0,0.26361418
56644,0,0.015850611
56645,0,0.39075226
56646,0,0.33775404
56647,1,0.73510283
56648,0,0.044366956
56649,0,0.053732485
56650,1,0.76229936
56651,1,0.5126167
56652,1,0.687746
56653,0,0.47564107
56654,1,0.83808357
56655,0,0.08733165
56656,1,0.93245155
56657,0,0.27101797
56658,1,0.9588943
56659,0,0.48583913
56660,1,0.89078707
56661,0,0.035804424
56662,0,0.10084371
56663,0,0.3696437
56664,0,0.21989316
56665,1,0.51718247
56666,0,0.3098392
56667,0,0.17672674
56668,0,0.39400068
56669,1,0.95244557
56670,0,0.22158597
56671,0,0.20915094
56672,1,0.95287627
56673,1,0.57544917
56674,1,0.7470315
56675,0,0.16807199
56676,1,0.6688729
56677,0,0.0053803637
56678,0,0.001366971
56679,0,0.2030493
56680,1,0.5153025
56681,0,0.24877226
56682,1,0.88304645
56683,1,0.8601621
56684,0,0.3971242
56685,0,0.06413121
56686,0,5.5565704e-30
56687,0,0.026121063
56688,1,0.8324526
56689,0,0.46388468
56690,0,0.005200512
56691,0,7.470319e-05
56692,0,0.014088727
56693,1,0.5757095
56694,0,2.522577e-16
56695,1,0.61748147
56696,0,0.16171898
56697,0,0.1392302
56698,1,0.85597175
56699,1,0.95702595
56700,0,0.1311508
56701,0,0.0026599094
56702,0,0.059957866
56703,1,0.9530617
56704,0,0.20401382
56705,0,0.09764203
56706,1,0.79765326
56707,0,0.24788822
56708,1,0.88892674
56709,0,0.20005406
56710,1,0.6708939
56711,0,0.18135259
56712,0,0.43496624
56713,1,0.8245407
56714,0,0.094282046
56715,0,0.10552104
56716,0,0.09181263
56717,1,0.5416144
56718,1,0.9302107
56719,0,0.12891345
56720,1,0.975018
56721,0,0.27169845
56722,1,0.9496545
56723,0,0.100499995
56724,0,0.002623363
56725,0,0.093279146
56726,1,0.5291127
56727,0,0.22357376
56728,1,0.81872195
56729,0,0.00594323
56730,0,0.0035972702
56731,0,0.002653525
56732,1,0.8927991
56733,0,0.0037549357
56734,0,0.17297846
56735,1,0.5254643
56736,0,0.000356571
56737,1,0.74742365
56738,0,0.20623498
56739,1,0.92718244
56740,0,0.4017902
56741,0,0.05468056
56742,0,0.20652081
56743,0,0.26240242
56744,0,0.11549568
56745,1,0.57894295
56746,0,0.14441745
56747,0,0.047421865
56748,0,0.029881427
56749,0,0.22292517
56750,0,0.07111793
56751,0,0.15738231
56752,0,0.03345942
56753,1,0.5951154
56754,0,0.3712981
56755,1,0.6296044
56756,1,0.8045833
56757,1,0.93071645
56758,0,0.26022676
56759,1,0.80567074
56760,0,0.3899049
56761,0,0.17523375
56762,0,0.06502171
56763,0,0.24120809
56764,1,0.9747411
56765,0,0.26183942
56766,0,0.066929854
56767,0,0.15147568
56768,0,0.0669968
56769,1,0.87712854
56770,1,0.6312874
56771,1,0.8218404
56772,1,0.7268476
56773,1,0.81850284
56774,0,0.123689495
56775,0,0.34821203
56776,1,0.9627241
56777,0,0.27389127
56778,0,0.025257848
56779,0,0.29374003
56780,1,0.8044884
56781,1,0.74052393
56782,0,0.100922555
56783,1,0.6453734
56784,1,0.82075983
56785,0,0.056636933
56786,0,0.027846746
56787,0,0.090063915
56788,0,0.1888026
56789,1,0.92945874
56790,0,0.36653507
56791,1,0.52442604
56792,0,0.05830284
56793,1,0.86244404
56794,0,0.34517726
56795,0,0.08919969
56796,1,0.5283716
56797,0,0.35580015
56798,0,0.32944265
56799,0,0.052962527
56800,0,0.060527887
56801,1,0.7781997
56802,0,0.0039186394
56803,1,0.93531
56804,0,0.26067019
56805,1,0.5038434
56806,1,0.9383125
56807,1,0.8433059
56808,0,0.40060824
56809,1,0.8467334
56810,0,0.008922222
56811,0,0.14234532
56812,1,0.95316696
56813,0,0.23263612
56814,1,0.8841147
56815,0,0.24873139
56816,1,0.88680726
56817,0,0.022687297
56818,0,0.26220822
56819,0,0.16097032
56820,0,0.00058260286
56821,0,0.021055592
56822,1,0.81045836
56823,1,0.84387916
56824,0,0.44152433
56825,1,0.9721858
56826,1,0.8271312
56827,0,0.021561127
56828,0,0.21441634
56829,1,0.7859853
56830,0,0.21994333
56831,0,0.0030043747
56832,1,0.927027
56833,0,0.11407713
56834,0,0.39867914
56835,0,0.23979335
56836,0,0.028662613
56837,1,0.66545355
56838,0,0.18472134
56839,1,0.50965196
56840,0,0.3932056
56841,0,0.015566124
56842,1,0.5393712
56843,0,1.4176052e-05
56844,0,0.06932629
56845,0,0.17882846
56846,0,0.0016502811
56847,0,0.29124156
56848,1,0.8842639
56849,0,0.22781557
56850,0,0.09694812
56851,0,0.090086944
56852,0,0.2559615
56853,1,0.8047183
56854,1,0.8741011
56855,0,0.26840445
56856,0,0.15616508
56857,0,0.24985
56858,1,0.60043466
56859,1,0.8610246
56860,0,0.33411053
56861,1,0.6225069
56862,1,0.7909953
56863,1,0.6733785
56864,0,0.30896875
56865,0,0.20078899
56866,0,0.3890428
56867,0,0.2030018
56868,1,0.8703444
56869,1,0.6838732
56870,0,0.27387625
56871,1,0.9624964
56872,0,0.16124055
56873,0,0.10105973
56874,0,0.34980494
56875,0,0.0038572708
56876,1,0.9122894
56877,0,0.3306153
56878,1,0.72847503
56879,0,0.016877932
56880,0,0.10461245
56881,0,0.046288658
56882,1,0.83306557
56883,0,0.00010364398
56884,1,0.8189314
56885,0,0.078867935
56886,0,0.18912764
56887,0,0.23272063
56888,1,0.95596045
56889,0,0.07242179
56890,0,0.49684852
56891,0,0.16661821
56892,0,0.046194453
56893,0,0.44225693
56894,0,5.1168623e-05
56895,1,0.89816433
56896,0,0.13074058
56897,0,0.035680223
56898,0,0.14753756
56899,0,0.005480179
56900,1,0.5871513
56901,0,0.36339483
56902,1,0.5253328
56903,0,0.24871764
56904,1,0.60943496
56905,1,0.81834465
56906,0,0.26974547
56907,1,0.8878012
56908,0,0.06566848
56909,1,0.78536636
56910,0,0.21463759
56911,1,0.8905399
56912,0,0.08459109
56913,0,0.42978576
56914,0,0.13720693
56915,0,0.09772872
56916,0,0.111431904
56917,1,0.96277624
56918,0,0.034059953
56919,0,0.0017586908
56920,0,0.12185762
56921,1,0.6499372
56922,0,0.30141693
56923,0,0.04998665
56924,1,0.8189983
56925,0,0.052809946
56926,0,0.0126286885
56927,1,0.9411807
56928,0,0.10694358
56929,0,0.13148919
56930,0,1.3185546e-09
56931,0,0.007370666
56932,1,0.787749
56933,1,0.78154874
56934,1,0.8733252
56935,1,0.97875327
56936,1,0.89864993
56937,1,0.9384216
56938,1,0.6496792
56939,1,0.7129168
56940,1,0.92928815
56941,1,0.8795054
56942,0,0.21170619
56943,1,0.77905947
56944,0,0.15408382
56945,0,6.592088e-26
56946,0,0.15041052
56947,0,0.2538245
56948,0,0.3699262
56949,1,0.67486703
56950,0,0.19269878
56951,0,0.04022958
56952,0,0.22012347
56953,0,0.030904284
56954,0,0.009826756
56955,0,0.022585621
56956,0,0.032092355
56957,0,0.22654322
56958,1,0.7882062
56959,0,0.20553066
56960,0,0.47881684
56961,0,0.026721183
56962,0,0.16236873
56963,0,0.04790836
56964,1,0.851052
56965,0,0.49090996
56966,1,0.5072023
56967,0,0.22940642
56968,1,0.8631429
56969,0,0.3488003
56970,1,0.8572995
56971,1,0.95235795
56972,0,0.39607397
56973,1,0.7222442
56974,0,0.0033365125
56975,1,0.62239814
56976,1,0.9524616
56977,0,0.12847261
56978,0,0.32548013
56979,0,0.1640521
56980,0,0.024229882
56981,0,0.07688213
56982,0,0.12978661
56983,0,0.026305165
